DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
SYN/2048,5.476987,3.190237,4.482499,3.862747,3.354927,3.706777,4.020372,100.053286,1,0.000000,0,0.000000,0,39.189815,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.771313,1,3.661420,33.736145,26.339972,87.418326,27.105914,84.359249,18.400693,81.473445,19.025005,66.834968,29.360933,27.843653,0
SYN/2049,5.414607,3.930578,4.322259,3.778092,2.963270,3.863989,3.912371,96.278477,1,0.000000,0,0.000000,0,39.983562,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.374063,1,3.657911,34.009768,26.581695,87.351878,26.519873,84.428123,18.951591,82.228995,18.614173,67.035514,29.502361,28.616574,0
SYN/2050,5.260134,2.420127,3.535674,3.940645,2.986610,3.687888,3.907029,99.095157,1,0.000000,0,30.854818,1,42.081377,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,75.928290,1,3.582978,33.446723,25.998854,87.525027,26.490745,83.843093,19.102555,81.795507,18.692234,67.534071,29.203663,27.821495,0
SYN/2051,5.253946,3.250642,4.231099,4.049712,2.957688,3.449564,3.942825,97.520825,1,0.000000,0,0.000000,0,33.798879,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.360322,1,3.079459,33.974581,25.744894,87.696976,26.390299,84.339023,19.417640,82.070989,19.081874,67.560380,29.214290,28.608604,0
SYN/2052,5.610421,3.141098,4.024052,3.903014,2.822975,3.652787,3.594313,0.000000,0,0.000000,0,0.000000,0,31.978860,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.368192,1,3.310378,33.785925,26.249545,87.639028,25.825948,84.685368,19.247046,82.271187,18.530699,66.990933,29.342954,29.010088,0
SYN/2053,5.370589,2.718155,4.271851,3.540016,2.445389,3.349950,3.369001,97.205732,1,0.000000,0,0.000000,0,36.514891,1,0.000000,0,0.000000,0,0.000000,0,40.920184,1,0.000000,0,30.348720,1,0.000000,0,79.318784,1,3.098614,33.260751,26.600391,87.421908,26.447516,84.554433,19.065907,82.020646,18.765739,67.040582,29.679342,28.589371,0
SYN/2054,4.873039,2.090479,4.144811,3.718500,2.333547,3.203635,3.566994,102.581155,1,0.000000,0,34.007101,1,38.875330,1,0.000000,0,0.000000,0,0.000000,0,27.720434,1,0.000000,0,0.000000,0,0.000000,0,83.820536,1,3.194895,33.702046,26.378815,87.757703,26.282971,84.293630,19.217774,82.246722,19.128343,68.034711,29.259956,29.041628,0
SYN/2055,4.935139,2.279456,3.914963,3.768434,2.514217,2.558468,3.585106,94.217142,1,0.000000,0,0.000000,0,31.413462,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.786433,1,3.393867,33.468431,25.921942,87.561658,27.319944,83.794947,19.372774,82.329317,19.009222,66.957348,29.694721,29.071559,0
SYN/2056,5.115581,2.441377,3.886069,3.430550,2.580085,3.259157,3.381667,103.809001,1,0.000000,0,0.000000,0,25.821321,1,0.000000,0,0.000000,0,53.217096,1,0.000000,0,0.000000,0,29.439030,1,0.000000,0,77.106877,1,3.147968,33.090190,26.375616,88.109367,26.614319,84.557053,18.331269,81.778445,18.626297,67.611340,29.473863,28.516099,0
SYN/2057,4.806588,2.173590,4.441395,3.920765,2.754998,3.350358,3.232199,97.022078,1,0.000000,0,0.000000,0,35.010364,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,36.138513,1,0.000000,0,81.177136,1,3.838016,33.443547,26.088268,88.266371,26.366817,84.786030,19.042802,82.334832,19.129046,67.009829,29.613741,29.125966,0
SYN/2058,5.130194,2.708315,4.040982,3.503164,2.352169,3.513521,3.209713,94.321252,1,0.000000,0,33.983592,1,32.454543,1,0.000000,0,0.000000,0,0.000000,0,38.533812,1,0.000000,0,27.043858,1,0.000000,0,82.351855,1,3.848166,33.820272,26.504783,88.087350,26.373889,83.880064,18.847028,82.411207,19.042812,67.460080,29.406419,28.576963,0
SYN/2059,4.687207,1.928561,3.858980,3.489023,2.437090,3.234120,3.362960,102.409734,1,0.000000,0,0.000000,0,28.392802,1,0.000000,0,0.000000,0,54.660770,1,37.246368,1,0.000000,0,31.989670,1,0.000000,0,83.373106,1,3.321660,33.044853,26.320106,87.555794,26.571795,83.999083,18.758157,82.275321,18.473499,67.110248,29.253857,28.033415,0
SYN/2060,4.684955,2.002223,3.768153,3.583301,2.132296,3.417231,3.981946,95.943776,1,0.000000,0,0.000000,0,34.295928,1,0.000000,0,0.000000,0,0.000000,0,39.025534,1,0.000000,0,0.000000,0,0.000000,0,86.335524,1,3.255388,33.182023,26.424490,87.817055,25.986046,84.101089,18.593660,82.299725,18.652868,67.460436,29.207605,28.613673,0
SYN/2061,4.454669,2.420617,3.610943,3.908440,2.817551,3.233748,3.636855,97.985114,1,0.000000,0,35.791260,1,35.074849,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.813339,1,3.569438,33.671685,26.527555,88.077738,26.321722,83.772916,18.815831,81.854057,18.879244,67.036766,29.466256,28.554072,0
SYN/2062,5.238677,2.625236,4.084353,4.021523,2.337735,3.327565,3.491983,95.723747,1,0.000000,0,0.000000,0,34.676649,1,0.000000,0,0.000000,0,0.000000,0,34.923615,1,0.000000,0,31.903810,1,0.000000,0,82.131209,1,3.141194,33.458003,26.709382,88.279321,26.556959,83.948814,18.813604,81.584530,19.021347,67.133753,29.133302,28.462660,0
SYN/2063,5.302271,2.839906,3.910012,3.940296,2.804400,3.161105,3.614920,106.585748,1,0.000000,0,34.580834,1,36.248633,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.930308,1,3.732851,34.126185,26.710449,87.596977,26.972012,84.500612,19.136262,81.845606,18.773793,67.292716,30.064249,28.948524,0
SYN/2064,5.394938,3.087308,4.446078,3.918419,3.117977,3.189005,3.718432,104.034576,1,0.000000,0,32.368173,1,34.963829,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.008559,1,3.226687,33.004781,26.726407,87.614124,26.835714,84.183645,19.256365,82.304429,18.781780,67.177898,29.524089,28.853031,0
SYN/2065,5.337995,3.374308,3.879048,3.713550,2.743000,3.802601,3.674826,98.189295,1,0.000000,0,35.895535,1,34.237711,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,73.823369,1,3.403155,33.614192,26.815163,87.594717,26.592940,84.354690,18.924846,81.799756,19.451331,66.803518,29.524923,28.266021,0
SYN/2066,5.483868,3.563794,4.339380,3.707297,2.880524,4.087225,3.599574,100.144276,1,0.000000,0,0.000000,0,32.335978,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.375926,1,3.462758,33.780939,25.691980,87.564028,26.407293,84.042701,19.121811,81.959642,18.751765,66.864758,29.281918,27.897930,0
SYN/2067,5.458901,2.999635,4.946239,4.158867,3.194729,3.457302,4.150460,97.439947,1,0.000000,0,30.849809,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.823796,1,3.343721,33.654762,26.643805,87.918913,26.735855,83.629006,18.466531,82.329365,18.660164,67.058423,29.589773,28.887132,0
SYN/2068,5.774026,3.348868,4.180308,3.845715,3.304718,4.191168,4.055613,0.000000,0,0.000000,0,34.783143,1,37.027966,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.430009,1,2.488951,33.117873,25.697017,87.724480,26.050351,83.802130,18.872652,81.952194,18.991073,67.321292,29.739065,28.984391,0
SYN/2069,5.995762,3.905769,4.651580,4.213106,2.685604,3.936561,3.720896,0.000000,0,0.000000,0,39.864394,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.446987,1,2.881756,33.912278,26.664974,87.594857,26.765873,84.195993,18.621801,82.033205,19.377894,67.412439,29.524780,28.231011,0
SYN/2070,5.345164,3.702240,4.417756,4.103547,3.130178,3.573233,3.932407,99.420961,1,0.000000,0,30.101003,1,31.213812,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.733806,1,3.997396,33.921558,26.432900,87.375504,26.698285,83.864170,18.964871,81.776857,18.727632,66.445480,29.374777,28.536025,0
SYN/2071,5.523165,3.739014,4.261187,4.245687,3.094759,4.654507,4.144822,0.000000,0,0.000000,0,0.000000,0,41.799051,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.849554,1,3.261678,33.485652,26.341506,87.626191,26.727960,84.089117,19.172486,81.778867,18.705768,66.540422,29.297617,28.163441,0
SYN/2072,5.799274,3.896424,4.911426,4.392124,3.027241,3.711653,4.140238,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.451238,1,3.449254,33.259576,26.086194,87.857450,26.434575,84.562972,18.816231,82.193562,18.337253,66.819543,29.344566,28.378839,0
SYN/2073,6.300000,3.972050,4.779658,3.977979,2.733529,4.355531,3.658683,0.000000,0,0.000000,0,37.491730,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.869793,1,3.130834,33.588347,26.235118,87.834031,26.905188,83.989045,19.048554,82.414244,19.219790,67.053535,29.721640,28.427134,0
SYN/2074,5.695284,3.104379,3.943491,4.056555,3.125935,3.961875,3.736539,0.000000,0,0.000000,0,33.778202,1,31.254327,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.173240,1,3.001405,33.368067,26.315528,87.516785,26.482752,83.731863,19.024173,81.889825,18.806185,66.926596,29.514249,28.898811,0
SYN/2075,5.392009,2.552333,4.304823,3.919604,2.866707,3.399615,3.794381,102.139656,1,0.000000,0,30.875550,1,34.072930,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.755834,1,3.459716,33.602362,26.590349,86.989866,26.833260,84.161290,18.518690,81.977394,19.151336,66.997278,29.431228,27.899636,0
SYN/2076,4.943330,3.283119,4.517580,3.842193,2.916760,3.379876,3.704084,97.915020,1,0.000000,0,44.577289,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,87.205540,1,3.634263,32.725880,26.246388,87.545124,26.657569,84.197276,18.379675,81.809859,18.527842,67.324558,29.237101,28.333520,0
SYN/2077,4.992353,2.448121,4.549049,3.946861,2.956215,3.000552,3.666894,94.479855,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.615850,1,3.077951,33.580270,26.827806,87.547752,26.740347,83.611882,18.614180,82.029043,18.245588,67.198466,29.307579,28.588879,0
SYN/2078,4.880232,2.534322,3.218440,3.431622,2.751502,2.825167,3.303728,100.148347,1,0.000000,0,32.354953,1,28.143202,1,0.000000,0,0.000000,0,54.568503,1,0.000000,0,0.000000,0,28.771413,1,0.000000,0,83.334766,1,3.421277,33.371159,26.395980,87.607588,26.136804,84.497005,18.726525,81.969040,19.249048,67.971812,29.540433,27.977521,0
SYN/2079,4.760429,3.120551,3.848010,3.754454,2.751572,2.935292,3.795700,97.509039,1,0.000000,0,0.000000,0,30.908244,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.955069,1,3.795080,33.647662,26.272942,87.228718,26.480567,84.347451,19.290104,82.188716,19.077911,66.874484,28.806560,27.992331,0
SYN/2080,4.679507,1.997969,3.816662,3.686962,2.665706,2.363403,3.869561,97.554761,1,0.000000,0,39.401089,1,31.105748,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.699225,1,3.704328,33.156961,26.940368,88.467699,26.319673,84.552735,18.856855,81.630847,19.189159,67.014832,29.583544,29.073127,0
SYN/2081,4.875374,2.310782,3.525635,3.318891,2.482971,2.903333,3.449660,97.545114,1,0.000000,0,0.000000,0,34.218274,1,0.000000,0,0.000000,0,55.913188,1,35.241060,1,28.259751,1,24.253115,1,0.000000,0,80.475666,1,3.884327,33.992567,26.641103,87.886418,26.762550,84.133657,18.555494,82.239404,18.341107,66.982172,29.208122,28.671914,0
SYN/2082,4.769841,1.943344,3.673552,3.891655,2.343083,2.945005,3.415801,101.295967,1,0.000000,0,35.180463,1,36.621123,1,0.000000,0,0.000000,0,0.000000,0,27.410516,1,0.000000,0,23.603789,1,0.000000,0,83.566144,1,3.646033,33.494848,26.264852,87.340659,26.328634,84.405561,18.823801,81.374561,18.430552,66.856417,29.320705,28.411947,0
SYN/2083,4.400270,2.473218,3.219676,3.360994,2.667150,3.179025,3.259630,98.211689,1,0.000000,0,36.625133,1,40.326735,1,0.000000,0,0.000000,0,50.984212,1,0.000000,0,0.000000,0,31.573221,1,0.000000,0,76.526813,1,3.962372,33.387482,26.499189,87.594429,26.741948,84.034096,18.935659,81.836329,19.634472,66.874192,29.568048,29.353620,0
SYN/2084,5.096571,2.298673,3.903677,3.377644,2.876169,2.999247,3.338890,98.196010,1,0.000000,0,36.065041,1,39.379737,1,0.000000,0,0.000000,0,43.292912,1,0.000000,0,0.000000,0,30.197081,1,0.000000,0,78.476008,1,3.501746,33.777907,26.620292,87.132116,26.799673,84.712600,19.264519,81.630884,18.474341,67.122830,29.575651,28.761276,0
SYN/2085,4.608879,2.404561,3.671692,3.386521,2.669142,3.124420,3.508245,94.617406,1,0.000000,0,0.000000,0,36.138072,1,0.000000,0,0.000000,0,49.491494,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,75.979420,1,3.799576,33.238833,26.203219,87.720687,26.320527,84.872848,18.828445,82.189947,18.336653,66.915115,29.360727,28.799046,0
SYN/2086,4.627136,3.079771,4.038198,3.715489,2.500932,2.960448,3.064525,96.914335,1,0.000000,0,32.775527,1,36.492410,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.899446,1,0.000000,0,82.604700,1,3.199757,33.565099,26.312034,87.494550,27.223942,84.100134,18.773158,81.572608,19.097029,66.936920,29.390389,28.246714,0
SYN/2087,5.195311,3.165875,4.489065,3.699033,2.603666,3.173021,3.600003,95.459489,1,0.000000,0,0.000000,0,34.482015,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.564053,1,3.345391,33.955442,25.978789,87.091747,26.581574,83.986463,18.602573,82.194915,18.827356,67.401600,29.620358,28.137540,0
SYN/2088,4.696223,3.447645,4.162712,4.402953,2.993401,3.911371,3.511138,97.747475,1,0.000000,0,0.000000,0,32.104210,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.768890,1,3.693843,33.248407,26.110397,87.996383,26.441294,84.371036,18.554251,81.914247,19.157541,67.140097,29.325062,28.669911,0
SYN/2089,5.424220,4.040859,4.315791,4.007153,2.850679,3.332796,3.887888,94.049926,1,0.000000,0,0.000000,0,37.483601,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.467374,33.266083,26.518439,87.311869,26.177889,83.856031,18.924717,81.820133,18.539948,67.202899,29.723489,28.074354,0
SYN/2090,5.549275,3.609506,4.782116,3.892111,3.258953,3.925124,3.524185,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.958856,1,3.482836,33.771449,25.893093,88.037212,26.680226,84.529202,18.809605,81.996270,19.084953,67.703465,29.458083,28.125586,0
SYN/2091,5.732579,3.491098,4.166109,3.985745,3.107551,4.169385,3.886244,0.000000,0,0.000000,0,37.258208,1,37.107530,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,86.645600,1,2.952525,33.094231,27.131214,87.367462,26.657787,83.965005,19.138143,81.995522,18.575954,66.699291,29.187200,28.198490,0
SYN/2092,5.104561,3.986568,4.881277,3.923658,2.643287,4.041927,4.077459,89.727179,1,0.000000,0,34.387950,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.207556,1,3.378762,33.286664,26.027068,87.333785,26.048502,84.068056,19.397768,81.836573,18.838523,67.264147,29.291706,28.389381,0
SYN/2093,6.068733,3.847310,4.925142,4.500000,2.915798,3.936284,4.052966,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.565950,1,2.843802,33.347103,26.467576,87.698350,26.309078,84.166054,18.565652,82.349361,19.008500,66.995818,29.342336,28.301061,0
SYN/2094,5.421217,3.367670,4.322239,4.291701,3.307151,3.589164,4.239734,98.252203,1,0.000000,0,0.000000,0,40.394471,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.441150,1,3.775328,33.642831,26.517020,87.408358,26.510141,84.177990,18.449650,82.100654,18.689898,67.512775,29.750925,28.555279,0
SYN/2095,6.014226,4.018840,4.579658,3.806628,3.057867,3.882829,4.064249,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.962299,32.935602,26.312429,87.972052,26.381691,84.126762,18.998734,81.662778,18.899884,66.851666,29.250212,28.386528,0
SYN/2096,5.519747,3.733676,4.524325,4.023418,3.084186,3.660691,3.614864,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.509934,1,0.000000,0,0.000000,0,75.731437,1,2.958749,33.929699,26.203958,87.226922,26.927380,84.776281,18.777677,82.071303,18.866222,67.366637,29.064898,28.491040,0
SYN/2097,5.226557,3.703811,4.936752,4.078798,2.842143,4.152262,3.860630,94.014414,1,0.000000,0,24.189633,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,76.055405,1,3.783199,33.463836,26.209518,87.883203,26.100766,84.211519,18.595531,81.623315,19.400755,67.137807,29.684280,28.344040,0
SYN/2098,5.141290,2.153335,4.304902,3.618335,2.968894,3.362198,3.993575,98.961710,1,0.000000,0,0.000000,0,31.873827,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.596834,1,3.433957,33.489962,26.307037,87.766993,26.701142,84.449317,18.617792,82.096291,18.650780,67.498580,29.474212,28.590069,0
SYN/2099,5.246366,2.881662,4.325563,4.122625,2.723754,4.025346,3.917401,104.865159,1,0.000000,0,0.000000,0,31.511585,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.964255,1,3.645978,33.931649,26.042887,87.640046,26.548163,83.900016,19.173859,82.511270,18.807154,66.956774,29.848163,28.631016,0
SYN/2100,4.835475,2.922446,4.091401,3.630833,2.640158,3.299172,3.862141,100.902718,1,0.000000,0,0.000000,0,38.776755,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.679035,1,0.000000,0,0.000000,0,74.485306,1,3.473996,33.671485,26.098760,88.377683,26.456061,84.368514,19.251676,82.181259,18.768008,67.220225,29.342038,28.471705,0
SYN/2101,4.726397,2.688875,3.735607,3.721391,2.640947,3.521094,3.297354,97.955879,1,0.000000,0,0.000000,0,35.167291,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.492381,1,0.000000,0,81.133404,1,3.458431,33.861278,26.100114,87.372056,26.579201,84.053643,18.769397,81.863861,18.956774,67.440836,29.375262,28.418800,0
SYN/2102,5.149323,2.682667,4.047645,3.876731,2.436661,3.171020,3.303826,96.865511,1,0.000000,0,24.475514,1,33.694260,1,0.000000,0,0.000000,0,0.000000,0,37.822297,1,32.827418,1,33.430535,1,0.000000,0,81.517371,1,3.265445,33.178282,26.062547,87.660193,26.750786,84.585907,18.885136,81.795345,18.770999,67.391380,29.886728,28.853150,0
SYN/2103,5.170092,2.978914,3.939236,3.644226,2.799889,3.300940,3.590571,96.503020,1,0.000000,0,34.641829,1,32.866160,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,88.561218,1,3.337573,33.861356,25.980897,87.720027,26.606512,85.122540,18.788343,82.138665,18.744643,66.988557,29.358553,28.443399,0
SYN/2104,4.577002,2.414327,3.584873,3.460310,2.924494,3.032219,3.530916,97.475702,1,0.000000,0,0.000000,0,30.993902,1,0.000000,0,0.000000,0,59.081990,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.166482,1,3.656371,33.368680,26.340446,87.718271,26.290356,84.022668,18.880087,81.822678,18.506653,66.771546,29.386922,28.911088,0
SYN/2105,4.834770,1.846375,4.278129,3.409956,2.827643,2.994791,3.366855,102.146772,1,0.000000,0,38.771543,1,35.189041,1,0.000000,0,0.000000,0,49.409109,1,0.000000,0,27.724480,1,31.737099,1,0.000000,0,82.128521,1,3.079418,33.552477,26.801577,87.334778,26.657202,84.537259,18.727260,81.805876,18.912513,67.474992,30.084722,28.277867,0
SYN/2106,4.894287,2.007875,3.461303,3.453231,2.453853,3.025927,3.383743,103.634706,1,0.000000,0,0.000000,0,34.202333,1,0.000000,0,0.000000,0,42.506197,1,28.609301,1,32.051265,1,32.249582,1,0.000000,0,80.273884,1,3.366641,33.088281,26.204563,87.380397,26.075702,84.265308,18.678337,82.012145,18.356224,67.276273,29.528782,28.345981,0
SYN/2107,5.129055,2.194896,3.854353,3.197826,2.353684,2.821770,3.470032,98.510994,1,0.000000,0,0.000000,0,29.151335,1,0.000000,0,0.000000,0,51.455366,1,37.838451,1,0.000000,0,31.863462,1,0.000000,0,76.461697,1,3.597710,33.519594,26.442102,88.107272,26.775277,84.144732,18.679152,82.193475,18.938731,67.035446,28.579241,28.212462,0
SYN/2108,5.021189,1.790283,4.027317,3.628928,2.341984,3.336956,3.337688,101.892811,1,0.000000,0,0.000000,0,35.566061,1,0.000000,0,0.000000,0,0.000000,0,37.172706,1,34.928840,1,32.147017,1,0.000000,0,82.030126,1,3.916051,33.050260,26.729276,87.747329,27.067002,84.328510,18.945656,82.205136,18.428016,66.855305,29.420806,28.342893,0
SYN/2109,4.662988,3.249479,4.455348,3.079573,2.595885,2.788919,3.647282,95.415841,1,0.000000,0,0.000000,0,32.611187,1,0.000000,0,0.000000,0,52.336753,1,0.000000,0,30.161760,1,0.000000,0,0.000000,0,84.633270,1,3.248674,33.930162,26.308055,87.640289,26.749173,84.484275,18.745718,82.021327,18.794542,67.213509,29.457950,28.280962,0
SYN/2110,4.994842,2.014671,4.000918,3.673681,2.453894,3.165413,3.397310,99.387050,1,0.000000,0,43.313117,1,39.389473,1,0.000000,0,0.000000,0,0.000000,0,32.420415,1,0.000000,0,31.002389,1,0.000000,0,86.128149,1,3.448529,34.223544,26.231990,87.402857,26.249423,83.963905,19.117037,81.596821,18.498695,67.255888,28.749019,28.058226,0
SYN/2111,5.054998,2.956173,3.995606,3.809480,2.550232,3.824759,3.778669,92.106900,1,0.000000,0,29.882524,1,32.845481,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.453425,1,3.324441,33.364056,26.278817,88.042436,26.557493,83.702221,18.703551,81.861356,18.927055,67.640650,29.636192,28.469377,0
SYN/2112,4.944775,3.568402,4.110974,3.515900,2.871531,3.129282,3.831938,89.763328,1,0.000000,0,0.000000,0,32.110711,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.850767,1,0.000000,0,0.000000,0,80.990016,1,4.224242,33.519753,26.820202,87.794900,26.721246,84.140476,18.411312,82.326297,18.967035,67.260697,29.355003,28.305559,0
SYN/2113,5.726190,3.337742,3.754896,3.866947,2.816851,2.841495,3.653917,0.000000,0,0.000000,0,28.668274,1,27.646556,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.700939,1,2.524938,32.934168,26.597934,87.699497,26.113822,84.340197,19.052189,81.818683,18.514129,67.337485,29.534333,29.022001,0
SYN/2114,5.580803,2.690894,3.940319,3.906460,3.111794,3.846269,3.776639,0.000000,0,0.000000,0,0.000000,0,36.020988,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.268698,1,0.000000,0,0.000000,0,89.189804,1,3.013563,33.733926,26.524811,87.303200,26.643328,84.001315,18.616046,82.178267,18.420616,67.363260,29.571060,28.879476,0
SYN/2115,5.697546,3.183446,4.817104,4.245296,3.190825,4.073482,3.687261,0.000000,0,0.000000,0,28.725559,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.364344,1,0.000000,0,0.000000,0,81.376785,1,2.954781,33.563619,26.599032,87.234099,26.377568,84.432763,18.733720,81.840037,19.104636,66.878015,29.530035,28.544944,0
SYN/2116,5.899288,3.666380,4.309261,3.929369,3.390981,3.772924,3.926613,0.000000,0,0.000000,0,0.000000,0,32.639142,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.615601,1,0.000000,0,0.000000,0,82.101011,1,2.999384,33.367780,26.587996,87.729919,26.505593,84.400526,18.877091,82.003649,18.989461,67.340271,29.596001,28.270629,0
SYN/2117,5.795720,3.790144,4.703923,4.454492,3.047676,3.989570,3.973829,0.000000,0,0.000000,0,32.218601,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.919014,1,2.734858,33.757765,26.496106,88.003952,26.507737,84.543354,18.929965,82.041925,18.999808,67.005628,29.565800,28.044444,0
SYN/2118,5.845065,3.291278,4.766300,3.475865,2.737076,4.015860,4.114082,0.000000,0,0.000000,0,35.175850,1,0.000000,0,0.000000,0,0.000000,0,45.895523,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.010233,1,3.405946,33.512101,26.368729,87.142557,26.337155,83.957252,18.670335,81.872865,18.957847,67.187000,29.696513,28.615420,0
SYN/2119,5.505536,4.075540,4.175124,4.285209,2.936627,3.294232,4.195276,0.000000,0,0.000000,0,0.000000,0,27.462559,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.602536,32.535043,26.107209,87.333803,26.215480,84.010230,18.045703,81.642480,18.963891,67.412639,29.181397,28.707212,0
SYN/2120,4.856190,3.800868,4.901819,4.162940,3.054504,3.167894,4.424499,101.995632,1,0.000000,0,38.045332,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.725822,1,0.000000,0,0.000000,0,81.963899,1,2.824481,33.468075,26.335223,87.237801,26.816290,84.284559,18.114895,82.070455,19.182928,66.921263,29.092570,28.113269,0
